,0,1,2,3,4
3304,489,801,369,795,970
3305,618,516,740,253,255
3306,402,903,774,345,958
3307,547,149,126,532,738
3308,370,352,402,695,131
3309,453,976,951,946,414
3310,435,980,32,854,238
3311,559,318,867,131,709
3312,656,624,339,652,197
3313,601,817,686,208,177
3314,603,892,675,363,121
3315,981,703,456,440,84
3316,725,831,97,284,708
3317,700,891,973,557,291
3318,851,394,56,208,920
3319,569,215,879,489,552
3320,513,456,273,235,657
3321,625,986,552,269,75
3322,834,303,337,230,582
3323,108,418,101,289,648
3324,866,417,797,653,152
3325,661,767,60,329,496
3326,437,456,787,323,141
3327,690,620,81,799,651
3328,901,524,940,961,591
3329,745,995,817,372,154
3330,95,698,469,535,810
3331,792,627,788,819,823
3332,893,834,311,811,169
3333,919,105,953,313,449
3334,589,465,134,250,838
3335,737,520,571,769,82
3336,380,441,483,236,370
3337,361,467,598,230,538
3338,388,81,82,607,813
3339,463,888,870,199,313
3340,184,40,478,981,798
3341,638,520,846,917,62
3342,824,39,907,96,7
3343,725,954,664,373,366
3344,163,454,146,739,965
3345,869,826,496,989,427
3346,785,933,621,496,351
3347,128,263,641,582,779
3348,605,659,998,872,721
3349,234,732,486,680,386
3350,889,472,885,811,504
3351,885,667,644,345,660
3352,423,855,123,739,164
3353,992,224,173,363,730
3354,467,33,406,684,263
3355,395,704,584,864,638
3356,688,79,960,274,629
3357,598,653,510,91,900
3358,37,319,188,925,979
3359,996,949,32,304,949
3360,823,455,13,336,371
3361,13,54,590,501,420
3362,803,632,963,149,65
3363,613,474,529,89,965
3364,634,268,793,306,399
3365,58,184,835,46,830
3366,171,832,804,987,355
3367,386,261,894,150,869
3368,199,913,836,779,72
3369,861,511,360,986,994
3370,787,794,14,512,982
3371,262,733,679,315,440
3372,883,528,517,549,777
3373,253,174,910,124,10
3374,832,578,647,768,401
3375,240,548,694,247,122
3376,864,173,788,806,83
3377,393,631,878,714,591
3378,493,783,880,261,935
3379,599,40,497,372,439
3380,953,585,604,177,627
3381,536,25,500,5,171
3382,667,304,539,648,821
3383,547,132,199,989,695
3384,569,733,818,357,583
3385,9,405,626,691,150
3386,506,932,946,474,307
3387,23,791,336,858,753
3388,172,812,47,325,730
3389,130,711,495,782,294
3390,47,630,287,980,809
3391,73,322,993,529,37
3392,982,846,54,464,153
3393,435,230,992,41,873
3394,431,100,350,625,255
3395,650,416,372,597,879
3396,63,336,363,159,432
3397,848,199,544,238,836
3398,535,238,996,143,128
3399,347,355,585,189,462
3400,48,847,633,629,916
3401,73,390,756,621,654
3402,938,911,226,220,444
3403,540,663,634,833,463
3404,79,691,292,560,791
3405,898,294,838,666,976
3406,783,337,64,33,238
3407,617,154,830,403,208
3408,919,490,853,287,126
3409,100,130,868,979,972
3410,121,362,546,505,169
3411,502,893,847,439,950
3412,612,836,194,491,1
3413,505,568,583,660,779
3414,611,889,718,923,250
3415,539,307,696,469,546
3416,175,631,711,472,849
3417,830,650,62,83,147
3418,811,944,717,259,153
3419,53,728,687,43,145
3420,35,157,423,764,912
3421,940,718,933,778,209
3422,517,673,493,648,979
3423,691,404,909,658,890
3424,261,847,888,104,88
3425,638,632,368,257,696
3426,750,610,454,712,67
3427,992,294,780,959,502
3428,956,671,297,322,607
3429,155,675,460,107,432
3430,9,722,4,807,74
3431,340,204,516,514,387
3432,53,278,842,991,350
3433,317,516,946,577,616
3434,916,71,583,850,517
3435,279,433,954,41,56
3436,146,60,493,724,882
3437,7,866,286,971,182
3438,859,93,272,141,547
3439,113,721,750,671,559
3440,490,467,874,10,978
3441,600,625,903,31,324
3442,148,403,325,413,309
3443,457,786,482,16,550
3444,50,695,201,697,829
3445,185,822,832,496,858
3446,941,114,416,669,75
3447,7,577,814,635,605
3448,405,179,552,440,47
3449,616,155,287,1,267
3450,622,519,819,581,258
3451,303,844,989,749,661
3452,912,907,439,570,638
3453,43,149,441,308,419
3454,119,422,557,178,887
3455,216,989,892,46,459
3456,969,932,873,91,598
3457,187,823,906,963,261
3458,687,17,264,886,444
3459,354,198,890,972,31
3460,169,208,169,424,826
3461,97,607,604,566,653
3462,856,995,655,286,292
3463,302,310,43,74,958
3464,889,661,670,108,239
3465,406,43,301,501,648
3466,722,511,453,83,423
3467,481,679,494,291,143
3468,668,991,5,675,122
3469,416,144,191,518,466
3470,924,277,838,182,103
3471,173,874,656,494,904
3472,279,207,397,596,388
3473,972,806,122,216,874
3474,722,413,633,491,346
3475,118,778,36,627,52
3476,427,563,319,186,626
3477,367,619,537,983,638
3478,884,264,872,752,379
3479,908,684,167,20,645
3480,407,846,895,699,795
3481,485,128,292,903,237
3482,422,252,930,842,121
3483,503,391,553,357,64
3484,830,207,947,123,957
3485,739,510,845,190,925
3486,939,415,990,20,782
3487,433,23,502,438,880
3488,265,693,162,396,778
3489,451,95,572,47,518
3490,372,471,369,100,878
3491,521,671,523,530,363
3492,210,140,80,371,472
3493,182,754,581,753,661
3494,32,128,547,541,846
3495,159,552,971,891,931
3496,779,779,412,776,526
3497,99,706,333,920,798
3498,843,884,792,199,91
3499,62,674,187,207,887
3500,754,558,719,246,680
3501,320,764,297,705,553
3502,52,886,944,353,714
3503,462,768,431,797,520
3504,568,835,289,61,974
3505,814,575,594,32,248
3506,209,72,246,147,886
3507,997,741,213,551,888
3508,384,298,500,206,798
3509,684,3,227,745,609
3510,96,162,75,238,689
3511,40,591,453,664,817
3512,556,342,804,295,51
3513,582,746,209,612,999
3514,886,971,288,220,988
3515,966,689,89,57,534
3516,927,457,698,390,438
3517,37,170,451,721,319
3518,615,342,689,711,592
3519,158,527,762,642,139
3520,608,66,150,143,706
3521,239,854,244,420,778
3522,736,599,292,687,199
3523,685,625,154,512,370
3524,627,107,673,78,108
3525,110,325,207,978,798
3526,953,584,614,19,437
3527,528,44,880,158,891
3528,301,957,567,184,371
3529,264,785,337,24,339
3530,707,624,125,307,45
3531,169,346,827,22,121
3532,132,142,902,207,910
3533,199,470,557,379,55
3534,46,129,980,323,218
3535,367,579,276,826,183
3536,736,166,110,302,861
3537,441,160,174,572,672
3538,885,700,431,189,629
3539,354,619,101,734,159
3540,847,904,847,121,251
3541,892,633,753,581,361
3542,955,605,349,940,677
3543,588,220,39,175,163
3544,166,346,462,419,370
3545,89,126,725,8,538
3546,485,88,990,736,27
3547,733,802,297,213,671
3548,229,911,543,968,815
3549,742,375,586,672,347
3550,251,916,154,338,998
3551,580,513,310,878,474
3552,584,911,69,753,424
3553,88,456,207,305,297
3554,250,631,425,948,511
3555,960,427,30,331,797
3556,54,869,811,726,826
3557,922,81,40,629,50
3558,793,607,549,387,911
3559,63,313,598,78,2
3560,862,230,455,636,25
3561,726,854,146,362,246
3562,132,893,463,650,125
3563,959,790,279,919,409
3564,96,596,227,911,38
3565,73,159,269,319,300
3566,244,567,685,642,746
3567,798,362,785,65,542
3568,827,395,432,740,582
3569,189,165,160,619,209
3570,270,865,95,522,317
3571,341,600,955,239,62
3572,948,998,407,774,314
3573,870,412,186,907,479
3574,238,717,616,54,75
3575,821,272,657,617,525
3576,34,319,618,654,401
3577,468,20,913,630,581
3578,908,641,158,528,750
3579,637,282,224,149,320
3580,802,944,16,109,582
3581,107,887,404,562,705
3582,330,459,953,657,372
3583,361,302,971,65,462
3584,730,172,607,467,370
3585,542,398,116,56,641
3586,659,158,205,380,900
3587,920,21,919,62,904
3588,1,174,490,717,289
3589,348,790,274,102,347
3590,870,812,29,918,993
3591,277,921,161,138,636
3592,908,865,863,507,801
3593,594,786,146,88,893
3594,854,772,34,33,190
3595,327,95,714,9,825
3596,756,713,87,493,365
3597,796,155,245,19,256
3598,3,55,547,588,284
3599,229,478,107,394,212
3600,199,777,486,639,848
3601,824,242,867,882,66
3602,408,475,54,689,641
3603,13,217,815,820,957
3604,622,6,815,688,594
3605,599,409,502,417,810
3606,45,412,978,911,414
3607,372,7,208,265,213
3608,536,308,528,24,490
3609,114,368,945,589,685
3610,134,648,662,500,694
3611,704,59,207,520,397
3612,304,674,973,881,607
3613,716,810,642,83,674
3614,30,295,100,87,319
3615,480,145,808,310,336
3616,243,80,138,768,429
3617,618,417,624,827,109
3618,159,248,574,487,179
3619,531,543,882,534,52
3620,7,966,727,780,446
3621,959,296,449,597,751
3622,986,420,29,783,890
3623,486,118,882,690,532
3624,112,379,426,281,30
3625,555,677,932,841,175
3626,201,852,225,910,792
3627,643,543,900,635,485
3628,893,834,276,925,959
3629,201,272,288,898,909
3630,940,489,660,896,564
3631,364,724,663,947,995
3632,528,604,800,399,272
3633,352,853,351,504,806
3634,563,657,212,820,541
3635,829,267,373,773,339
3636,347,201,371,595,191
3637,172,536,196,109,177
3638,856,531,778,365,52
3639,575,878,668,54,560
3640,386,729,920,177,561
3641,679,809,115,274,703
3642,29,149,325,499,487
3643,260,881,571,777,176
3644,940,535,611,568,365
3645,166,335,870,712,256
3646,679,927,934,278,241
3647,642,985,971,50,417
3648,58,855,231,360,513
3649,395,761,938,381,229
3650,77,76,933,790,247
3651,497,785,177,245,610
3652,484,314,189,442,665
3653,105,146,175,93,843
3654,224,354,308,740,391
3655,303,143,110,722,570
3656,459,672,819,753,492
3657,467,945,166,357,708
3658,746,807,372,89,220
3659,344,295,867,140,175
3660,161,857,688,353,26
3661,621,180,666,30,276
3662,29,507,530,745,896
3663,520,472,475,929,593
3664,813,871,79,846,279
3665,302,613,706,435,744
3666,783,301,761,382,273
3667,928,521,744,759,717
3668,643,319,24,103,305
3669,460,901,793,490,770
3670,356,230,62,714,173
3671,532,408,762,852,823
3672,942,81,978,985,192
3673,575,549,88,186,808
3674,434,9,11,988,861
3675,872,818,943,872,409
3676,874,5,300,672,318
3677,675,434,987,220,205
3678,561,111,393,851,178
3679,916,116,819,422,627
3680,859,653,174,937,344
3681,222,373,726,602,347
3682,988,806,909,407,39
3683,345,151,964,741,377
3684,330,147,818,999,620
3685,617,845,877,649,233
3686,190,821,684,621,208
3687,123,439,940,758,439
3688,231,656,4,345,182
3689,35,805,941,265,928
3690,499,223,20,725,750
3691,64,899,453,746,570
3692,734,968,565,801,640
3693,519,503,475,968,158
3694,898,68,61,785,180
3695,892,806,175,797,280
3696,127,781,398,758,779
3697,631,622,149,338,881
3698,253,614,95,209,178
3699,576,665,138,78,317
3700,740,664,960,662,895
3701,380,559,369,860,131
3702,145,828,86,59,882
3703,414,950,934,70,199
3704,175,675,154,78,647
3705,362,790,159,888,330
3706,677,82,289,889,5
3707,167,109,202,72,834
3708,38,355,459,697,267
3709,717,731,229,808,166
3710,467,832,303,12,10
3711,783,467,411,926,86
3712,32,169,88,213,116
3713,462,433,454,497,850
3714,432,502,457,150,263
3715,125,487,717,755,75
3716,545,115,143,570,642
3717,950,529,69,9,615
3718,223,573,323,409,984
3719,452,396,381,749,326
3720,317,106,287,756,675
3721,764,792,132,638,215
3722,398,422,901,927,53
3723,921,990,895,947,89
3724,646,472,949,455,462
3725,996,635,354,901,948
3726,705,501,555,249,283
3727,416,523,91,882,209
3728,416,308,422,569,260
3729,412,476,115,738,393
3730,403,953,980,368,987
3731,496,128,447,916,968
3732,579,635,853,424,487
3733,381,369,288,207,892
3734,344,640,212,353,235
3735,579,738,499,33,286
3736,846,752,633,391,872
3737,934,261,12,98,371
3738,91,788,170,302,995
3739,681,818,754,632,236
3740,260,113,269,241,878
3741,690,735,403,817,452
3742,899,23,180,300,821
3743,122,28,330,503,667
3744,924,74,490,520,331
3745,852,539,158,686,181
3746,373,350,225,473,188
3747,415,693,656,731,459
3748,301,603,412,535,195
3749,434,571,269,664,372
3750,529,956,201,782,68
3751,276,647,370,770,863
3752,584,577,798,563,151
3753,938,860,289,120,464
3754,801,66,265,373,603
3755,608,719,523,385,212
3756,950,3,141,283,795
3757,728,745,782,248,633
3758,876,273,521,541,648
3759,779,343,42,209,755
3760,693,508,847,810,821
3761,333,902,810,951,945
3762,866,502,321,302,8
3763,980,716,159,974,676
3764,569,336,120,830,663
3765,940,117,758,703,613
3766,528,722,1,387,937
3767,160,311,721,959,452
3768,656,94,537,485,424
3769,360,333,4,2,352
3770,876,539,246,369,298
3771,570,309,638,43,856
3772,963,354,697,394,56
3773,452,519,555,54,637
3774,366,869,860,462,629
3775,989,448,338,532,801
3776,203,34,114,58,474
3777,765,238,880,534,836
3778,425,32,418,489,759
3779,968,366,529,803,20
3780,758,363,433,264,768
3781,527,398,127,793,610
3782,177,745,832,337,911
3783,792,53,608,177,212
3784,834,788,591,663,960
3785,50,713,423,564,738
3786,645,395,963,8,757
3787,598,754,140,922,91
3788,955,560,900,878,342
3789,427,232,150,985,570
3790,600,524,487,73,215
3791,961,487,379,360,369
3792,496,306,590,982,738
3793,320,128,910,632,34
3794,325,777,998,894,739
3795,224,123,154,719,543
3796,848,694,479,303,370
3797,752,584,982,436,539
3798,449,369,190,72,882
3799,350,21,368,390,32
3800,638,972,370,68,252
3801,184,56,61,662,902
3802,983,414,154,253,186
3803,921,957,770,265,959
3804,132,3,191,670,826
3805,7,395,389,300,225
3806,613,45,677,472,130
3807,864,588,414,807,996
3808,932,546,503,826,910
3809,323,433,721,799,98
3810,201,334,824,362,922
3811,227,849,730,584,726
3812,577,517,401,73,832
3813,324,906,658,919,367
3814,50,812,346,330,417
3815,554,386,369,732,779
3816,239,346,693,333,269
3817,710,935,401,530,380
3818,221,317,209,381,518
3819,87,935,7,609,575
3820,548,55,140,604,961
3821,7,501,342,242,600
3822,367,140,646,744,846
3823,209,451,963,910,451
3824,814,416,475,361,203
3825,408,194,317,130,752
3826,789,189,693,268,266
3827,385,34,660,190,388
3828,527,904,651,885,95
3829,983,975,848,839,174
3830,7,643,860,625,142
3831,786,22,971,279,576
3832,327,157,724,957,828
3833,618,229,373,876,326
3834,789,34,709,495,180
3835,610,136,275,288,91
3836,14,911,569,919,279
3837,763,104,315,578,211
3838,765,896,41,264,668
3839,490,384,767,865,150
3840,298,502,301,118,66
3841,135,819,965,41,985
3842,3,316,559,160,435
3843,742,931,171,798,232
3844,232,720,704,311,264
3845,582,525,235,706,702
3846,397,762,522,337,547
3847,226,608,381,222,424
3848,987,27,277,101,298
3849,559,248,442,222,470
3850,382,837,867,237,894
3851,79,475,641,108,12
3852,859,717,736,273,43
3853,802,626,752,826,154
3854,562,213,618,493,249
3855,544,264,979,564,298
3856,135,17,430,218,305
3857,843,591,770,320,392
3858,606,10,308,116,734
3859,478,621,767,882,671
3860,666,453,11,741,379
3861,427,816,657,695,986
3862,993,427,552,689,953
3863,678,605,813,711,237
3864,291,853,357,316,602
3865,754,276,755,655,432
3866,479,560,380,75,968
3867,335,955,564,463,921
3868,80,86,420,633,95
3869,579,605,180,739,507
3870,863,467,103,931,851
3871,754,573,998,664,29
3872,104,750,537,899,274
3873,663,135,34,399,308
3874,653,529,926,222,109
3875,962,671,645,457,102
3876,619,885,986,471,854
3877,554,863,384,451,783
3878,217,390,309,192,820
3879,166,359,985,599,362
3880,353,830,768,383,83
3881,958,720,531,914,103
3882,692,644,809,623,622
3883,514,947,376,663,987
3884,540,818,303,280,45
3885,833,729,416,58,925
3886,56,361,412,66,971
3887,845,928,28,123,651
3888,413,821,316,696,781
3889,138,844,811,669,602
3890,700,495,65,673,798
3891,448,819,695,576,122
3892,450,414,36,925,758
3893,603,338,195,366,400
3894,489,834,594,440,484
3895,17,569,183,110,416
3896,957,705,366,905,985
3897,314,326,20,2,617
3898,948,363,496,458,570
3899,365,380,765,257,853
3900,463,315,328,792,49
3901,303,848,106,819,103
3902,551,165,242,556,871
3903,290,806,784,640,168
3904,108,500,870,478,254
3905,589,928,764,548,475
3906,580,194,545,247,300
3907,437,396,496,744,703
3908,943,589,164,546,775
3909,25,747,494,64,227
3910,880,892,934,217,92
3911,991,7,658,42,488
3912,934,635,549,45,937
3913,651,517,189,307,577
3914,492,803,263,788,810
3915,745,568,559,397,40
3916,23,952,748,430,303
3917,571,99,65,725,439
3918,14,501,148,777,817
3919,599,857,787,981,981
3920,472,8,178,978,78
3921,894,893,108,698,164
3922,451,936,965,274,444
3923,498,595,8,878,800
3924,643,784,750,259,874
3925,143,626,281,737,690
3926,567,958,652,51,108
3927,688,896,191,492,781
3928,822,765,39,318,835
3929,820,47,833,887,918
3930,394,56,978,837,282
3931,218,296,735,52,26
3932,231,609,533,823,764
3933,572,148,671,95,755
3934,574,380,16,364,757
3935,937,737,526,747,962
3936,971,866,433,829,535
3937,198,954,154,614,363
3938,517,484,65,375,542
3939,220,246,408,508,515
3940,94,61,153,9,803
3941,982,424,104,309,368
3942,655,969,526,758,571
3943,718,48,48,505,276
3944,716,525,240,191,449
3945,608,942,250,230,760
3946,164,348,312,642,646
3947,748,839,843,134,439
3948,46,943,210,376,666
3949,346,678,811,29,657
3950,389,644,249,917,113
3951,894,818,554,290,435
3952,574,707,336,629,155
3953,830,532,565,956,160
3954,85,344,215,139,307
3955,174,440,852,558,39
3956,722,837,474,844,700
3957,121,316,953,126,270
3958,223,894,571,247,597
3959,150,689,192,374,124
3960,132,797,684,206,906
3961,70,479,366,898,590
3962,492,404,654,238,670
3963,289,649,131,986,903
3964,54,108,137,178,823
3965,890,167,360,270,718
3966,415,360,197,654,938
3967,64,767,208,759,518
3968,419,188,293,40,100
3969,677,681,607,871,765
3970,244,854,43,590,134
3971,573,784,25,98,448
3972,3,813,92,619,215
3973,586,157,934,368,806
3974,877,934,912,341,708
3975,901,558,990,146,55
3976,653,459,78,332,553
3977,815,717,733,856,322
3978,819,221,393,8,808
3979,464,555,506,826,680
3980,753,922,989,228,502
3981,122,254,562,407,527
3982,417,499,722,901,46
3983,649,706,87,735,275
3984,60,827,840,667,856
3985,830,213,652,146,380
3986,626,632,19,504,193
3987,33,179,36,98,450
3988,533,531,866,963,12
3989,629,403,842,851,699
3990,516,59,974,726,646
3991,601,186,823,963,135
3992,16,325,556,349,945
3993,764,129,376,601,61
3994,677,390,296,396,286
3995,976,727,870,403,116
3996,637,330,773,648,228
3997,688,688,591,478,136
3998,669,81,950,879,25
3999,146,168,879,298,9
